HHID,Sc_Housing,Sc_Assets,Sc_Health,Sc_Education,Sc_Economy,Sc_Demography,Sc_Possessions,Beneficiaries
301,28.88629427,33.04747309,63.26412636,33.82907038,61.46426946,23.92730442,6.945231045,No
302,61.25084609,63.20180814,47.70181341,21.13757808,62.27888543,32.9212832,29.48099529,No
303,71.78124866,77.49867148,55.59721333,41.75286513,40.74242909,6.169490304,29.71036978,No
304,77.7354225,76.89526777,54.06446061,32.43412798,38.34457438,35.82467618,52.1770255,Yes
305,31.31911081,11.3296545,14.42749959,27.65966158,62.36719879,45.0519137,11.31279505,No
306,40.55600952,54.24550144,57.70413849,42.83713364,66.29860387,64.15183853,25.8699661,No
307,30.42579368,0,40.86034679,36.50040629,61.22533554,55.20638688,28.40988073,No
308,30.94645404,13.79367091,13.68629465,25.32918811,25.76114654,23.18235677,19.24083549,No
309,70.79639696,76.92836192,29.23309297,21.29707293,26.91905309,25.52626471,38.85945583,No
310,74.8736334,63.95456605,48.27018053,20.28403677,60.36069418,0,37.30685447,No
311,58.03809712,80.77765013,30.70380351,18.28858723,19.08411848,21.03636453,57.25901016,No
312,28.08116747,24.70185406,3.397431927,12.04372068,31.74876084,12.81140006,0,No
313,71.76061906,54.23210365,46.00558881,34.54934066,40.77090516,27.20555083,54.526242,No
314,30.08693797,72.97572065,17.55716191,11.39006635,60.77281161,21.10383509,14.25154818,No
315,67.5528664,55.41282187,47.58279778,41.2051546,60.44201277,32.78746136,71.34141378,Yes
316,24.78035172,0,35.08872224,60.41190787,60.76098033,32.14746629,24.29553012,No
317,62.86813264,77.38211292,10.61610635,20.36968067,32.87071781,23.81955835,39.17693983,No
318,29.80246942,25.51968616,18.68919374,13.41700923,61.05926384,27.376702,23.31741274,No
319,36.11322014,25.98111097,16.91737938,15.01465615,60.11989207,27.94658209,2.257421179,No
320,70.15175498,80.70090158,44.82305207,72.51906288,41.2882551,49.20844601,85.07607297,Yes
321,32.40522653,47.2862717,44.46395044,53.37389782,80.89319515,36.3120038,11.80098336,No
322,36.03270919,22.9862826,14.90198029,53.43228518,18.5279024,49.91082324,41.44035359,No
323,40.39642534,19.29641029,17.47319514,16.23684999,31.19664165,8.622581965,37.10199255,No
324,31.62665973,48.31104646,17.43995738,14.10231653,60.29518065,13.31961812,28.7706565,No
325,57.88533275,90.31825759,43.11979493,57.55227648,36.00807315,33.49490363,57.47570004,Yes
326,73.05224077,81.37679758,81.18960684,41.38042927,61.1764085,27.40116417,54.70340207,Yes
327,37.10916479,69.19013682,18.08482469,37.12989094,32.25263304,33.16822721,26.75667841,No
328,65.15107061,88.44197828,60.87857112,49.45604674,50.77401099,32.50164132,46.98158775,Yes
329,26.74267996,68.51771495,53.95881473,60.63632919,62.29751996,32.74702853,39.85722286,No
330,31.58722211,25.84236765,14.61247029,19.29432083,22.69480074,29.5878439,41.65280966,No
331,69.61067743,62.72615099,54.20255618,40.82482834,60.91178979,0,72.0985624,Yes
332,66.36459072,74.25418492,39.74781879,13.44418581,63.45374958,35.37307367,37.27869219,No
333,65.40836881,81.16283236,43.05332687,53.91392893,61.22745926,30.35820647,38.72051717,Yes
334,38.60329734,64.76707491,19.64991177,10.86128785,61.23572869,34.10588113,53.20035517,No
335,43.48560482,14.95900486,54.60276748,60.48784338,61.34732166,32.36852853,31.85189208,No
336,29.53688767,53.74816347,13.41446103,27.60027231,32.54062345,25.0668216,57.56440639,No
337,67.35559341,47.06806049,81.85395006,60.61207699,61.6121857,32.31859315,34.4802859,Yes
338,54.8566298,78.39135251,50.55681621,43.30796318,60.63745981,15.53761624,27.63025745,No
339,44.51963672,54.24223731,11.90958386,31.5254018,60.76844967,17.42883025,28.29438679,No
340,41.94589067,21.31404905,34.44053764,38.679221,41.27517913,27.13251345,59.63682335,No
341,52.22602329,68.77822994,43.59348674,58.23875491,38.4798451,44.03662635,15.73828307,No
342,37.40313285,64.89586894,53.3854178,40.90756241,60.91966104,98.90411327,10.29068798,Yes
343,44.0683167,78.2347402,14.40754957,9.049983985,51.04799297,14.69788786,8.345281468,No
344,51.36132198,68.74318566,22.45414612,23.51778999,31.83673141,27.21543338,50.5091926,No
345,57.23884673,85.01760565,72.30960234,40.03546668,60.86266594,16.79399227,65.80311602,Yes
346,37.56038451,75.74735694,51.23984436,35.62684031,43.15127448,53.13317082,23.17280058,No
347,69.87781577,95.80918643,25.81802485,42.54688845,42.43629773,23.5642457,30.31686562,No
348,57.75628964,44.88489741,12.01721232,34.12868585,36.77175572,27.40259207,68.64410324,No
349,23.11769686,55.51188514,33.60685605,31.61699398,32.74852678,20.59081855,32.44552741,No
350,73.25185413,78.17748202,59.12841291,56.26841427,60.71968062,26.17580666,18.95120559,Yes
351,28.75314961,48.78548882,27.75807291,11.38843897,50.54857842,15.18728432,11.64563487,No
352,28.24579218,27.86637214,54.19385518,6.685311325,60.67839732,43.86181846,25.58622633,No
353,25.00028587,82.27500915,18.7166826,18.32041532,60.42790927,41.73224102,3.765340202,No
354,72.97236758,67.78353553,60.02755862,53.88502963,40.84934913,21.1463099,58.50866108,Yes
355,36.96007977,55.05247484,25.89987207,23.05920574,29.37410554,29.01206845,42.98299661,No
356,34.22889746,83.27205297,19.84650338,22.31091771,63.10439576,21.25566922,16.56506641,No
357,70.08317236,72.41672884,39.28694307,62.68640311,66.23698744,39.82597771,41.3124925,Yes
358,44.333777,48.61116332,51.27275378,76.01132495,42.26248327,20.71871141,34.26621551,No
359,43.66291897,49.93585955,51.59935479,78.29116622,35.03255464,19.30756353,30.63856012,No
360,59.92245598,88.56180879,11.38150195,31.6267316,40.28209203,40.973,71.51672837,No
361,73.2828424,92.5888414,37.61006095,40.06440725,28.06262495,27.58008272,72.97681391,Yes
362,27.25406702,0,35.55742917,41.26209191,57.31594496,24.98858546,33.55352045,No
363,29.91692547,48.37720959,9.99128429,11.67875082,20.83440076,23.10774888,0,No
364,35.7789073,61.68785609,60.64982651,23.17556642,60.90398091,18.53654568,25.59348709,No
365,24.64067601,80.5073537,49.87881586,17.20801843,31.01406822,7.416078251,12.68304375,No
366,75.84483546,90.43928472,52.93787686,40.98692625,62.52344447,48.9677873,70.65104057,Yes
367,39.32460337,87.93054024,56.57014168,16.06057322,64.0522598,0,54.54370377,No
368,66.38921933,93.183152,25.92154594,50.23406708,28.81464972,32.95460254,61.11827508,Yes
369,72.16861436,73.43499632,57.52465295,42.53811183,63.02453135,6.197791892,45.37459903,Yes
370,47.67620972,57.6077618,36.33432039,69.38918548,44.34041663,19.85062341,40.96194536,No
371,34.71502164,43.91264312,52.59222568,40.08706593,61.16334353,33.01334599,20.51890102,No
372,77.23847822,71.65333847,0,32.03343573,27.8284081,35.11690796,49.34297457,No
373,43.85504691,67.40680596,19.06464147,47.68100862,29.51531278,25.23388673,19.9329485,No
374,45.67447647,78.78178366,42.37688139,23.2909313,60.61879713,49.77785021,34.89231089,No
375,44.77897535,31.10646698,57.31410096,33.55904973,13.84130107,30.14992385,13.40121537,No
376,22.20800119,48.59311683,16.66985023,16.57306733,61.76489059,15.99605643,17.65474512,No
377,34.29559293,89.53652294,37.65764238,61.95076754,17.71716916,19.16839155,54.03763566,No
378,37.9600847,83.44032482,18.29065797,37.7563064,13.6765656,23.85879265,0,No
379,34.36300708,79.98238243,44.45737535,54.84735543,63.08271665,35.84114125,55.81078937,Yes
380,39.7679637,20.16421077,23.76311772,6.747661426,61.56652705,21.36279709,0,No
381,48.08321967,65.87289892,10.85735218,19.41021158,25.61197396,30.48249493,11.39304074,No
382,29.05070405,35.41541671,10.84809441,17.04975089,60.95777508,13.76164198,9.966564852,No
383,51.93687647,24.68391646,32.36098805,64.06084062,30.8825447,29.3099066,40.24427849,No
384,51.795975,23.36781238,49.78482124,60.58023404,29.62851337,27.90538771,33.12730809,No
385,64.07218023,58.1016664,53.48520418,60.02081895,47.09477017,42.65568403,82.66368812,Yes
386,59.5244582,93.19245678,56.65084946,58.91032038,39.85162125,36.97755798,72.71081135,Yes
387,37.79523291,59.49760934,33.79438029,60.3659845,42.07031539,27.41657473,42.51588099,No
388,63.79521251,41.94040668,64.18564699,21.09668872,60.23002945,99.50479442,80.21443547,Yes
389,79.73458459,57.77853729,18.21034402,37.80995171,64.13732405,16.30550176,56.32991623,Yes
390,29.98232398,22.62116096,34.75165563,40.33958991,60.92599356,58.29736791,43.97851687,No
391,26.36190332,32.85729653,12.42700109,40.25056938,29.14430821,30.43582399,11.11974237,No
392,64.79024402,85.49363915,59.24986586,30.28318289,61.07828881,32.93921355,25.05837309,Yes
393,33.1192677,73.77832643,11.14879446,35.63955148,61.23530906,20.06477207,32.79034238,No
394,29.83529951,0,50.28859308,52.77109376,84.08008539,29.97412475,3.146083301,No
395,35.27102179,64.8142027,8.855965726,27.55812035,60.16950081,28.91632234,21.93558769,No
396,34.26048143,23.90604015,14.85706009,29.842005,61.50364914,11.15073223,44.73617362,No
397,32.50645849,3.849681017,32.40337756,8.255059133,62.99280801,18.58772807,28.0712493,No
398,59.79687204,71.41132743,22.61752927,22.05370061,61.24736276,16.93329761,43.54877546,No
399,40.46754319,45.93327609,43.12470544,61.4461193,67.59729998,40.04500962,14.32292072,No
400,43.74452172,88.4433944,41.32839364,71.9681789,61.92342191,32.42893694,60.23138345,Yes
401,59.36319503,58.22418798,19.16139565,32.7673633,23.11041835,30.55517489,44.9941816,No
402,36.87591483,50.07968555,46.3484308,5.312193916,64.32474134,98.73044612,26.50095998,No
403,53.07863977,67.18565947,52.80997523,57.58854682,42.11974414,49.44324693,43.90623108,Yes
404,69.3210386,88.2629981,37.22996526,40.84515209,41.95616522,33.05125487,46.03524815,Yes
405,71.71601745,77.95808353,41.91920393,80.26245069,44.910412,49.56512026,52.82128411,Yes
406,33.76320342,55.0518948,18.55771353,35.40127616,60.94929743,10.77711524,22.13912965,No
407,34.59307859,88.24971184,55.67549766,26.71004998,33.45750737,30.33285037,42.68313552,No
408,54.59034575,64.38359437,53.89504537,25.46422818,61.19154383,31.63631665,67.55583303,Yes
409,26.14238547,20.82825972,40.89823348,49.92004823,36.62424044,28.43355869,62.0755045,No
410,28.9519395,19.79319627,7.287414752,17.58905644,22.66183211,29.16980961,24.19702604,No
411,28.51502945,10.31080944,47.83152809,33.8554529,60.75720342,7.018705564,29.86372797,No
412,32.3114992,79.53791805,31.24383741,13.22351697,60.19312762,18.9228165,10.84576783,No
413,27.56129331,69.95459518,43.23314043,46.08210009,21.65807116,38.12452172,19.16487474,No
414,33.13527414,84.00373925,68.28842868,36.18764643,61.19628998,18.63157394,14.92609859,No
415,79.28979656,65.72094094,53.80716586,27.32429159,60.62046062,21.99866793,71.06402781,Yes
416,63.86586,96.9526819,50.5427835,59.7836194,60.46279477,46.66220979,69.58076414,Yes
417,26.45060043,35.89231946,16.49804194,13.23161317,31.57718415,16.50143099,0,No
418,38.52636244,92.43972198,51.68646259,45.44844275,60.49024626,48.38191423,27.23616322,Yes
419,36.39465211,53.06239364,61.15710341,84.19504485,46.20980358,52.64101406,5.157736984,No
420,51.09258705,54.94382028,50.05659336,70.54348684,61.3083415,32.87923309,67.13461086,Yes
421,74.53533618,65.00104511,48.40640542,0.405704279,60.46771778,31.93526299,40.73939898,No
422,63.16061759,92.94494558,18.78140945,45.32776568,46.55482255,26.88621064,67.48746077,Yes
423,21.74011333,66.43903104,56.90184792,32.33298988,44.77265648,22.81914902,19.16899754,No
424,37.34601061,33.28634292,50.5514595,33.32249169,55.03247702,35.78946363,12.94485574,No
425,47.30453413,17.4696262,51.17136626,39.46112373,64.19598113,24.51131346,16.24307341,No
426,30.34253754,26.00773128,21.72023874,16.99290532,60.68492145,32.40656785,32.89684071,No
427,69.92247142,60.52497192,75.84620288,0.331982143,61.82013438,30.26716131,71.22220728,Yes
428,51.47201775,27.04591996,52.83885281,24.20367731,38.14226798,27.601259,20.76436449,No
429,66.4895624,65.16970004,45.65884898,64.03026905,48.32877468,42.49472169,72.6684644,Yes
430,67.19389287,79.61948814,55.22282522,58.46046261,44.51810496,35.85183069,42.39591446,Yes
431,64.19687948,54.59383703,41.98167365,50.57185979,37.60583619,38.18718254,42.36812883,No
432,40.16380795,80.33331011,16.77246729,8.881224482,56.74808899,27.40683099,27.06246967,No
433,25.61588331,66.44441558,44.76989109,56.98978327,41.69214302,40.71593081,9.685871853,No
434,68.81940056,54.14149039,45.34237811,47.02065233,50.65346024,29.98218525,89.09417426,Yes
435,28.38250301,68.03202423,45.75501266,7.089671939,46.56160053,33.0491512,30.98785856,No
436,31.3827227,51.88674657,14.98036752,29.11870802,21.83208756,24.64734827,15.36365003,No
437,35.88504062,33.38111884,73.04210701,20.86748797,60.08919172,98.8527665,6.232707503,No
438,36.35422659,78.14460804,2.899832751,36.10986526,23.12990711,41.88140879,23.65913996,No
439,28.24813732,25.50496245,66.03501003,40.77281069,60.24495478,14.74367952,26.74745153,No
440,51.36882039,85.18604875,55.97576258,59.25651924,32.89565385,14.82139039,63.54033678,Yes
441,62.73867004,89.64456375,60.37331291,53.41085125,50.71584634,38.27311739,39.66636456,Yes
442,57.92574646,77.7832872,58.96237651,34.36976811,61.3442136,18.44021959,19.02045947,No
443,30.94486054,15.24301425,20.49646224,14.0557764,35.01641219,18.60625224,29.65215997,No
444,34.30622808,75.47678524,11.3619041,21.15572184,25.08918884,27.15971314,6.947118367,No
445,30.19183563,13.77083733,7.529861381,12.79812713,31.69957827,20.76263175,8.375693017,No
446,33.05179475,17.29543044,40.67420238,32.06347717,18.74338373,26.55104538,49.39321767,No
447,33.92430027,80.28350571,55.7338595,45.58252525,62.34105973,31.66040919,42.12550867,No
448,35.21332258,30.82980588,17.6988481,13.73363006,52.79004343,17.79136615,0,No
449,28.2817809,47.99024626,20.29193023,21.1231235,37.5781666,33.91466771,13.38837208,No
450,28.30387251,24.41555396,8.704225132,6.731313806,61.77482501,22.21313013,20.02539525,No
451,62.0130709,79.28498441,17.61122096,40.8039022,48.48446209,26.94000462,48.64842297,No
452,68.59127778,76.66444769,54.29288197,67.99503636,82.5780599,49.10234283,54.03036397,Yes
453,27.17935413,1.832325013,9.903837476,16.38374172,60.13265196,18.04628555,0,No
454,65.6901106,81.4046884,13.82554186,21.19024563,51.67646818,23.56988858,29.1313728,No
455,31.21106948,0,7.923182716,55.55148063,40.09075423,32.92341251,17.06069098,No
456,67.69908981,80.91933132,43.39922188,35.70389392,13.4207599,20.60146745,15.32800009,No
457,28.8746868,48.47528457,14.12253797,17.17186058,19.50560836,27.95481238,5.775749199,No
458,35.68332317,33.82788441,60.25533422,20.18138648,47.7437028,16.84338043,19.65526366,No
459,37.40904603,54.88765813,51.55098662,50.20217986,43.4758863,53.62541936,57.03865458,No
460,39.12088937,27.12315595,47.95845811,43.3604514,61.58265108,13.64586816,33.06045748,No
461,32.70307764,21.07524301,9.020414532,9.020823398,61.83006047,31.75238384,13.4165751,No
462,65.95932282,56.20846313,17.42696272,25.53646739,17.96145743,31.39404242,76.46476374,No
463,66.44407335,66.33901126,44.27003104,47.00341604,40.53660126,9.132440079,86.52347951,Yes
464,44.82686991,49.8162888,67.55799526,12.20439315,62.07223062,30.86588575,38.61865485,No
465,34.59200059,71.47361269,59.86149487,10.49633947,33.20686059,16.59662964,0,No
466,35.49814516,40.89204848,34.44111254,30.50434324,32.91650277,0,32.09144147,No
467,40.96462907,21.23783798,50.03387215,34.46948637,61.40589424,65.628287,39.51763595,No
468,57.99429362,76.13566749,27.98098243,52.99263979,60.1358961,17.79722972,78.77581398,Yes
469,32.38445512,29.27132393,22.16965163,22.62773366,53.034997,15.55601247,32.97033697,No
470,32.02240179,23.26286089,62.36979728,30.32883176,60.19952298,48.16469386,25.9088443,No
471,34.87881925,17.18128121,12.59601027,30.03830568,37.70158447,11.91368835,0,No
472,33.23863529,34.30275811,55.17009715,21.62679549,55.6705455,14.96290734,7.241217221,No
473,69.27357613,28.30215115,45.65116353,47.85117306,46.03779916,34.37784348,61.58235422,No
474,76.38935675,63.07563343,48.62357803,40.26455077,60.7092287,97.17351969,44.94545207,Yes
475,31.12803054,71.47124877,21.60079639,18.42174773,25.00586998,29.01797928,18.95122884,No
476,72.42817289,82.87413729,58.25895689,55.32925085,82.42646343,49.92115666,59.10533308,Yes
477,66.13435555,79.18648071,38.23475651,82.42468452,50.34986989,42.05809814,80.83568292,Yes
478,60.47583246,79.89815795,55.83158211,29.53383807,61.42873541,19.12863689,32.91652172,No
479,34.54730251,48.57724338,67.32222922,22.52001471,80.99006725,0,29.56753548,No
480,63.41992849,55.09125599,59.58841821,41.36964431,60.88635995,63.52597535,78.10608701,Yes
481,31.05122866,25.19416272,12.02137001,12.3039969,60.60468559,23.30237467,0,No
482,70.08772117,82.81425956,54.70817987,46.91052112,61.89918985,41.02892905,32.03912625,Yes
483,60.75984503,95.04698158,37.51219859,78.29350839,61.78735163,36.59961788,40.84638292,Yes
484,34.37337385,33.29217601,19.17984801,14.65062478,62.74215094,25.69312796,0,No
485,48.77397598,58.49524824,39.50526884,44.47365088,53.64062152,35.4112945,84.21063124,Yes
486,66.68496971,82.3112275,16.63694957,24.71205697,61.4487757,18.68732146,64.17000383,No
487,34.84035066,30.16588931,40.52015125,21.58707047,60.42389879,31.46607437,11.08361174,No
488,62.21452218,80.19148289,25.39977285,41.39731255,61.07603266,98.48668136,37.91432537,Yes
489,63.3919837,79.62762763,41.50539064,32.56779319,22.24827838,16.24103143,24.06251819,No
490,30.75350862,64.5494826,17.11118707,26.77739493,61.1314445,34.23196751,50.62082074,No
491,60.18852774,64.4349895,53.959922,22.29689477,60.63930746,27.18361814,41.66591584,No
492,71.06940384,50.52078903,55.84003889,60.69829231,60.95010504,31.31670979,57.0333704,Yes
493,67.04283403,80.34412217,54.17060854,67.46057913,47.02327601,32.43560017,5.555028215,Yes
494,62.04903488,80.04613764,23.05662391,44.54802635,27.29634618,33.21907394,47.64217331,No
495,62.92019153,93.26802251,21.94791633,33.12955591,62.39184236,14.78632997,61.68144411,No
496,77.2500024,78.85011417,44.48394844,35.36930444,66.83122191,29.9201553,22.66389128,Yes
497,31.4102585,43.93252559,11.72311938,10.87574644,32.10517402,27.65834851,31.90258669,No
498,42.7878303,78.49622905,11.77944507,41.71926902,35.84265455,26.38564785,22.61207012,No
499,29.8932525,63.44489936,16.62327641,26.68083456,60.06792133,17.10611526,39.261193,No
500,40.87840968,74.28435897,20.17685723,20.43419789,61.27398208,15.99846561,1.015912047,No
501,36.93153982,79.66557662,3.834361906,16.92684757,29.47834305,27.74653532,29.70664607,No
502,66.61521618,63.73261477,17.89979104,36.88896753,15.95763719,37.13503417,42.81800581,No
503,34.5745206,76.96979457,68.78529802,42.29965632,76.0606733,28.95693157,15.15431571,No
